sample,SF,extractant,abbreviation,[extracant]_M,org_ligand,[org_ligand]_M,organic_diluent,acid,[acid]_M,T_K,contact_time,contact_time_units,additional_info
Am/Er,26.0,"2,6'-bis(tetrapentyl-1,2,4-triazin-3-yl)-2',6-bis-pyridine",C5BTBP,0.015,,,"kerosene/n-octan-1-ol, 7:3",HNO3,1.0,293.15,240,min,
Am/Yb,18.0,"2,6'-bis(tetrapentyl-1,2,4-triazin-3-yl)-2',6-bis-pyridine",C5BTBP,0.015,,,"kerosene/n-octan-1-ol, 7:3",HNO3,1.0,293.15,240,min,
Am/Lu,22.0,"2,6'-bis(tetrapentyl-1,2,4-triazin-3-yl)-2',6-bis-pyridine",C5BTBP,0.015,,,"kerosene/n-octan-1-ol, 7:3",HNO3,1.0,293.15,240,min,
Am(III)/Eu(III),72.13,"2,6'-bis(tetrapentyl-1,2,4-triazin-3-yl)-2',6-bis-pyridine",C5BTBP,0.004,,,tert-butylbenzene,HNO3,0.01,293.15,5,min,0.99M NaNO3; 0.5M nonanoic acid
Am(III)/Eu(III),98.36,"2,6'-bis(tetrapentyl-1,2,4-triazin-3-yl)-2',6-bis-pyridine",C5BTBP,0.01,,,tert-butylbenzene,HNO3,0.01,293.15,5,min,0.99M NaNO3; 0.5M nonanoic acid
Am(III)/Eu(III),125.25,"2,6'-bis(tetrapentyl-1,2,4-triazin-3-yl)-2',6-bis-pyridine",C5BTBP,0.02,,,tert-butylbenzene,HNO3,0.01,293.15,5,min,0.99M NaNO3; 0.5M nonanoic acid
Am(III)/Eu(III),116.07,"2,6'-bis(tetrapentyl-1,2,4-triazin-3-yl)-2',6-bis-pyridine",C5BTBP,0.04,,,tert-butylbenzene,HNO3,0.01,293.15,5,min,0.99M NaNO3; 0.5M nonanoic acid
Am(III)/Eu(III),8.2,"2,6'-bis(tetrapentyl-1,2,4-triazin-3-yl)-2',6-bis-pyridine",C5BTBP,0.005,,,tert-butylbenzene,HNO3,0.01,293.15,5,min,0.99M NaNO3
Am(III)/Eu(III),37.7,"2,6'-bis(tetrapentyl-1,2,4-triazin-3-yl)-2',6-bis-pyridine",C5BTBP,0.005,,,tert-butylbenzene,HClO4,0.01,293.15,5,min,0.99M NaClO4
Am(III)/Eu(III),132.79,"2,6'-bis(tetrapentyl-1,2,4-triazin-3-yl)-2',6-bis-pyridine",C5BTBP,0.01,NEA80,0.5,tert-butylbenzene,HNO3,0.01,293.15,5,min,0.99M NaNO3
Am(III)/Eu(III),164.29,"2,6'-bis(tetrapentyl-1,2,4-triazin-3-yl)-2',6-bis-pyridine",C5BTBP,0.005,,,nitrobenzene,HNO3,0.01,293.15,5,min,0.99M NaNO3
Am(III)/Eu(III),65.71,"2,6'-bis(tetrapentyl-1,2,4-triazin-3-yl)-2',6-bis-pyridine",C5BTBP,0.005,,,cyclohexanone,HNO3,0.01,293.15,5,min,0.99M NaNO3
Am(III)/Eu(III),88.57,"2,6'-bis(tetrapentyl-1,2,4-triazin-3-yl)-2',6-bis-pyridine",C5BTBP,0.005,,,tetrachloroethane,HNO3,0.01,293.15,5,min,0.99M NaNO3
Am(III)/Eu(III),4.29,"2,6'-bis(tetrapentyl-1,2,4-triazin-3-yl)-2',6-bis-pyridine",C5BTBP,0.005,,,benzaldehyde,HNO3,0.01,293.15,5,min,0.99M NaNO3
Am(III)/Eu(III),8.57,"2,6'-bis(tetrapentyl-1,2,4-triazin-3-yl)-2',6-bis-pyridine",C5BTBP,0.005,,,1-decanol,HNO3,0.01,293.15,5,min,0.99M NaNO3
Am(III)/Eu(III),7.14,"2,6'-bis(tetrapentyl-1,2,4-triazin-3-yl)-2',6-bis-pyridine",C5BTBP,0.005,,,anisole,HNO3,0.01,293.15,5,min,0.99M NaNO3
Am(III)/Eu(III),18.57,"2,6'-bis(tetrapentyl-1,2,4-triazin-3-yl)-2',6-bis-pyridine",C5BTBP,0.005,,,trichloroethylene,HNO3,0.01,293.15,5,min,0.99M NaNO3
Am(III)/Eu(III),7.14,"2,6'-bis(tetrapentyl-1,2,4-triazin-3-yl)-2',6-bis-pyridine",C5BTBP,0.005,,,tert-butylbenzene,HNO3,0.01,293.15,5,min,0.99M NaNO3
Am(III)/Eu(III),35.0,"2,6'-bis(tetrapentyl-1,2,4-triazin-3-yl)-2',6-bis-pyridine",C5BTBP,0.005,,,1-hexanol,HNO3,0.01,293.15,5,min,0.99M NaNO3
Am(III)/Eu(III),25.79,"2,6'-bis(tetrapentyl-1,2,4-triazin-3-yl)-2',6-bis-pyridine",C5BTBP,0.005,,,1-heptanol,HNO3,0.01,293.15,5,min,0.99M NaNO3
Am(III)/Eu(III),17.37,"2,6'-bis(tetrapentyl-1,2,4-triazin-3-yl)-2',6-bis-pyridine",C5BTBP,0.005,,,1-octanol,HNO3,0.01,293.15,5,min,0.99M NaNO3
Am(III)/Eu(III),10.26,"2,6'-bis(tetrapentyl-1,2,4-triazin-3-yl)-2',6-bis-pyridine",C5BTBP,0.005,,,1-nonanol,HNO3,0.01,293.15,5,min,0.99M NaNO3
Am(III)/Eu(III),9.47,"2,6'-bis(tetrapentyl-1,2,4-triazin-3-yl)-2',6-bis-pyridine",C5BTBP,0.005,,,1-decanol,HNO3,0.01,293.15,5,min,0.99M NaNO3
Am(III)/Eu(III),0.4,"N,N-dihexyl-1,10-phenanthroline-2-carboxamide",C6-PTA,0.2,,,Chloroform,HNO3,0.0001,293.15,120,min,
Am(III)/Eu(III),0.3,"N,N-dihexyl-1,10-phenanthroline-2-carboxamide",C6-PTA,0.2,,,Chloroform,HNO3,0.00025,293.15,120,min,
Am(III)/Eu(III),0.1,"N,N-dihexyl-1,10-phenanthroline-2-carboxamide",C6-PTA,0.2,,,Chloroform,HNO3,0.001,293.15,120,min,
Am(III)/Eu(III),0.3,"N,N-dihexyl-1,10-phenanthroline-2-carboxamide",C6-PTA,0.2,,,Chloroform,HNO3,0.01,293.15,120,min,
Am(III)/Eu(III),0.8,"N,N-dihexyl-1,10-phenanthroline-2-carboxamide",C6-PTA,0.2,,,Chloroform,HNO3,0.1,293.15,120,min,
Am(III)/Eu(III),0.7,"N,N-dihexyl-1,10-phenanthroline-2-carboxamide",C6-PTA,0.2,,,Chloroform,HNO3,1.0,293.15,120,min,
Sr/Na,2900.0,"2,2',2'',2''',2'''',2'''''-((15,35,55,75,95,115-hexamethoxy-1,3,5,7,9,11(1,3)-hexabenzenacyclododecaphane-12,32,52,72,92,112-hexayl)hexakis(oxy))hexakis(N,N-diethylacetamide)",CA12,0.01,,,2-nitrophenyl hexyl ether,HNO3,1.0,298.15,60,min,
Sr/Na,24000.0,"5,11,17,23,29,35,41,47-octaoctyloxy-49,50,51,52,53,54,55,56-octakis-[(N,N-diethyaminocarbonyl)methoxy]calix[8]arene",CA16,0.01,,,2-nitrophenyl hexyl ether,HNO3,1.0,298.15,60,min,
Am241/Ru106,110.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.2,TBP,1.0,n-Dodecane,HNO3,1.3,,,,diluted PUREX raffinate; 0.01M H2C2O4
Am241/Sb125,700.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.2,TBP,1.0,n-Dodecane,HNO3,1.3,,,,diluted PUREX raffinate; 0.01M H2C2O4
Am241/Cs137,22000.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.2,TBP,1.0,n-Dodecane,HNO3,1.3,,,,diluted PUREX raffinate; 0.01M H2C2O4
Am241/Ce144,2600.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.2,TBP,1.0,n-Dodecane,HNO3,1.3,,,,diluted PUREX raffinate; 0.01M H2C2O4
Am241/Eu154,1.9,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.2,TBP,1.0,n-Dodecane,HNO3,1.3,,,,diluted PUREX raffinate; 0.01M H2C2O4
Am241/Cm244,0.83,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.2,TBP,1.0,n-Dodecane,HNO3,1.3,,,,diluted PUREX raffinate; 0.01M H2C2O4
Am241/La,11.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.2,TBP,1.0,n-Dodecane,HNO3,1.3,,,,diluted PUREX raffinate; 0.01M H2C2O4
Am241/Ce144,26.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.2,TBP,1.0,n-Dodecane,HNO3,1.3,,,,diluted PUREX raffinate; 0.01M H2C2O4
Am241/Pr,28.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.2,TBP,1.0,n-Dodecane,HNO3,1.3,,,,diluted PUREX raffinate; 0.01M H2C2O4
Am241/Nd,31.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.2,TBP,1.0,n-Dodecane,HNO3,1.3,,,,diluted PUREX raffinate; 0.01M H2C2O4
Am241/Sm,4.3,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.2,TBP,1.0,n-Dodecane,HNO3,1.3,,,,diluted PUREX raffinate; 0.01M H2C2O4
Am241/Eu,1.6,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.2,TBP,1.0,n-Dodecane,HNO3,1.3,,,,diluted PUREX raffinate; 0.01M H2C2O4
Am241/Y,1.3,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.2,TBP,1.0,n-Dodecane,HNO3,1.3,,,,diluted PUREX raffinate; 0.01M H2C2O4
Sm/Am,1.76,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.1,HDEHP,1.0,n-Dodecane,HNO3,0.5,,2,min,simulate HLW
La/Am,0.4,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.1,HDEHP,1.0,n-Dodecane,HNO3,0.5,,2,min,simulate HLW
Eu/Am,1.29,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.1,HDEHP,1.0,n-Dodecane,HNO3,0.5,,2,min,simulate HLW
Ce/Am,0.91,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.1,HDEHP,1.0,n-Dodecane,HNO3,0.5,,2,min,simulate HLW
Gd/Am,2.05,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.1,HDEHP,1.0,n-Dodecane,HNO3,0.5,,2,min,simulate HLW
Pr/Am,1.08,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.1,HDEHP,1.0,n-Dodecane,HNO3,0.5,,2,min,simulate HLW
Y/Am,22.6,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.1,HDEHP,1.0,n-Dodecane,HNO3,0.5,,2,min,simulate HLW
Nd/Am,1.11,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.1,HDEHP,1.0,n-Dodecane,HNO3,0.5,,2,min,simulate HLW
Am/Eu,1.9,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.2,TBP,1.2,1-butyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,HNO3,1.0,303.15,180,min,
Am/Eu,1.45,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.2,TBP,1.2,1-butyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,HNO3,2.0,303.15,180,min,
Am/Eu,1.44,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.2,TBP,1.2,1-butyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,HNO3,3.0,303.15,180,min,
Am/Eu,1.17,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.2,TBP,1.2,1-butyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,HNO3,4.0,303.15,180,min,
Am/Eu,1.17,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.2,TBP,1.2,1-butyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,HNO3,5.0,303.15,180,min,
Am/Eu,1.4,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.2,TBP,1.2,n-Dodecane,HNO3,1.0,303.15,180,min,
Am/Eu,1.2,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.2,TBP,1.2,n-Dodecane,HNO3,2.0,303.15,180,min,
Am/Eu,1.3,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.2,TBP,1.2,n-Dodecane,HNO3,3.0,303.15,180,min,
Am/Eu,1.3,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.2,TBP,1.2,n-Dodecane,HNO3,4.0,303.15,180,min,
Am/Eu,1.2,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.2,TBP,1.2,n-Dodecane,HNO3,5.0,303.15,180,min,
Am(III)/Fe(III),110.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.5,,,p-diisopropylbenzene,HNO3,0.5,298.15,1,min,
Am(III)/Fe(III),140.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.5,,,p-diisopropylbenzene,HNO3,1.0,298.15,1,min,
Am(III)/Fe(III),76.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.5,,,p-diisopropylbenzene,HNO3,2.0,298.15,1,min,
Am(III)/Fe(III),8.7,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.5,,,p-diisopropylbenzene,HNO3,4.0,298.15,1,min,
Am(III)/Fe(III),1.2,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.5,,,p-diisopropylbenzene,HNO3,6.0,298.15,1,min,
Am(III)/Eu(III),0.73,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.02,,,Diethylbenzene,HNO3,0.5,298.15,1,min,
Am(III)/Eu(III),0.75,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.05,,,Diethylbenzene,HNO3,0.5,298.15,1,min,
Am(III)/Eu(III),0.78,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.1,,,Diethylbenzene,HNO3,0.5,298.15,1,min,
Am(III)/Eu(III),0.84,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.2,,,Diethylbenzene,HNO3,0.5,298.15,1,min,
Am(III)/Eu(III),1.07,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.5,,,Diethylbenzene,HNO3,0.5,298.15,1,min,
Am(III)/Eu(III),0.68,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.02,,,Diethylbenzene,HNO3,3.0,298.15,1,min,
Am(III)/Eu(III),0.75,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.05,,,Diethylbenzene,HNO3,3.0,298.15,1,min,
Am(III)/Eu(III),0.82,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.1,,,Diethylbenzene,HNO3,3.0,298.15,1,min,
Am(III)/Eu(III),0.99,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.2,,,Diethylbenzene,HNO3,3.0,298.15,1,min,
Am(III)/Eu(III),1.41,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.5,,,Diethylbenzene,HNO3,3.0,298.15,1,min,
U/Am,100000.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.5,,,Tetrachloroethylene,HCl,2.0,298.15,,,
Pu/Am,100000.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.5,,,Tetrachloroethylene,HCl,2.0,298.15,,,
U/Th,100.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.5,,,Tetrachloroethylene,HCl,0.5,298.15,,,
U/Np,100.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.5,,,Tetrachloroethylene,HCl,0.5,298.15,,,
Pu/Th,100.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.5,,,Tetrachloroethylene,HCl,0.5,298.15,,,
Am/Fe,240.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/Y,5.4,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/Zr,19.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/Mo,9.2,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/Tc,8.6,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/Ru,100.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/Rh,2000.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/Pd,17.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/La,2.1,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/Ce,1.3,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/Pr,1.2,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/Nd,1.2,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/Sm,1.2,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/Eu,1.2,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/Fe,91.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,3.1,298.15,1,min,
Am/Y,5.1,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,3.1,298.15,1,min,
Am/Zr,0.83,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,3.1,298.15,1,min,
Am/Mo,3.2,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,3.1,298.15,1,min,
Am/Tc,40.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,3.1,298.15,1,min,
Am/Ru,320.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,3.1,298.15,1,min,
Am/Rh,650.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,3.1,298.15,1,min,
Am/Pd,57.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,3.1,298.15,1,min,
Am/La,2.9,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,3.1,298.15,1,min,
Am/Ce,1.5,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,3.1,298.15,1,min,
Am/Pr,1.2,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,3.1,298.15,1,min,
Am/Nd,1.2,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,3.1,298.15,1,min,
Am/Sm,1.1,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,3.1,298.15,1,min,
Am/Eu,1.3,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,3.1,298.15,1,min,
Am/Fe,3.3,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,6.0,298.15,1,min,
Am/Y,3.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,6.0,298.15,1,min,
Am/Zr,0.1,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,6.0,298.15,1,min,
Am/Mo,0.66,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,6.0,298.15,1,min,
Am/Tc,84.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,6.0,298.15,1,min,
Am/Ru,600.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,6.0,298.15,1,min,
Am/Rh,600.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,6.0,298.15,1,min,
Am/Pd,140.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,6.0,298.15,1,min,
Am/La,5.4,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,6.0,298.15,1,min,
Am/Ce,2.5,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,6.0,298.15,1,min,
Am/Pr,1.8,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,6.0,298.15,1,min,
Am/Nd,1.6,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,6.0,298.15,1,min,
Am/Sm,1.2,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,6.0,298.15,1,min,
Am/Eu,1.2,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,6.0,298.15,1,min,
Am/Fe,72.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Y,3.3,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Zr,0.38,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Mo,2.2,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Tc,72.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Ru,360.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Rh,450.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Pd,40.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/La,4.0,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Ce,2.1,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Pr,1.6,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Nd,1.5,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Sm,1.2,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Eu,1.2,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Sc/La,3.6,"n-octyl(phenyl)-N,N-diisobutylcarbamoylmethylphosphine oxide",CMPO,0.25,TBP,0.75,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
